"","id","baseMean","baseMeanA","baseMeanB","foldChange","log2FoldChange","pval","padj"
"65","ECB_00065",13.6339235478427,1.95607859711823,25.3117684985671,12.9400569771876,3.69377206465403,0.0240021498660423,1
"284","ECB_00284",161.602254716772,5.43820036349989,317.766309070045,58.4322547589141,5.86869305534508,0.01895198086277,1
"300","ECB_00300",344.493745990936,68.5070118432849,620.480480138587,9.05718208171135,3.17906226118774,0.0477050324346589,1
"402","ECB_00402",13.2393765192714,22.8019766488452,3.67677638969756,0.161248142927283,-2.63264554957645,0.0224133737810111,1
"403","ECB_00403",67.2484218402361,125.903921485557,8.59292219491578,0.0682498376025686,-3.87303057656638,0.0221886783702071,1
"551","ECB_00551",43.7592216687827,6.38111084073013,81.1373324968353,12.7152363470859,3.66848637355712,0.038921551783683,1
"553","ECB_00553",249.901318791522,29.791123073945,470.011514509099,15.7768981499111,3.97974168403958,0.0312718422677095,1
"706","ECB_00706",19.1411414943369,5.72270433261203,32.5595786560619,5.68954409727483,2.50831305412203,0.0177445281039918,1
"770","ECB_00770",5.25351277586451,0.936333416971383,9.57069213475764,10.2214574010554,3.35352900890968,0.0396160088251402,1
"885","ECB_00885",899.26938698549,84.9629829302926,1713.57579104069,20.1684984676984,4.33403177507813,0.029956898585616,1
"901","ECB_00901",10.8485137089952,0.885354127796768,20.8116732901936,23.5066089791485,4.55499452831387,0.0107190926998729,1
"1022","ECB_01022",6811.93776926736,256.618206551517,13367.2573319832,52.0900582683312,5.70293614578641,0.00355267398554081,1
"1347","ECB_01347",489.362981395098,22.4576635211927,956.268299269004,42.5809344933234,5.41213570682152,0.0028245183307652,1
"1380","ECB_01380",57.3928133747248,5.54655849356774,109.239068255882,19.6949276533484,4.29975221230405,0.00975597909508071,1
"1383","ECB_01383",744.366548570175,19.0963224670872,1469.63677467326,76.95915154377,6.26602098871539,0.000228017422257008,0.353441610715914
"1397","ECB_01397",176.477260165987,6.63948407734708,346.315036254627,52.1599317387027,5.7048700764138,0.0158438352251729,1
"1398","ECB_01398",115.087808379437,2.31301331966781,227.862603439207,98.5133122674504,6.62224678640599,0.00971386114460027,1
"1399","ECB_01399",27.8995077374117,2.56516451310638,53.2338509617171,20.7526069730521,4.3752206762071,0.0132183624903576,1
"1400","ECB_01400",11.8771314598077,0.0750963075446689,23.6791666120708,315.317322332872,8.30066061814443,0.0103524709666831,1
"1401","ECB_01401",68.8731037534638,11.4714415875063,126.274765919421,11.0077504170835,3.46044775963686,0.0315127609858423,1
"1456","ECB_01456",11.6178686889404,4.7631629441202,18.4725744337607,3.878215935603,1.95539313365373,0.0396765319972462,1
"1522","ECB_01522",4.43578590361105,0,8.8715718072221,Inf,Inf,0.0155461695154502,1
"1580","ECB_01580",648.17839195722,157.027904769779,1139.32887914466,7.25558225345391,2.85909139381847,0.021961989425691,1
"1648","ECB_01648",26.8386381724043,9.20208084655919,44.4751954982494,4.83316721944249,2.27296891044679,0.0143078574043326,1
"1649","ECB_01649",74.4155819176365,25.3125256853786,123.518638149894,4.87974371602291,2.28680537948242,0.00380317335640473,1
"1650","ECB_01650",88.877269503692,34.721348639398,143.033190367986,4.11945952484367,2.04245506751123,0.0289650905771955,1
"1651","ECB_01651",68.575124196554,26.4955197909195,110.654728602189,4.17635620947931,2.06224476739938,0.00888602925144667,1
"1652","ECB_01652",207.785319583543,68.6974203286443,346.873218838441,5.04929031074268,2.33608062803829,0.00359437910538647,1
"1653","ECB_01653",107.052835166136,22.7650786389236,191.340591693348,8.40500464453457,3.07124861668276,0.00356557141435916,1
"1716","ECB_01716",188.28420515802,9.47011330106429,367.098297014976,38.763875926777,5.27664092520627,0.0233846769676505,1
"1717","ECB_01717",518.121979134147,40.0822795845735,996.161678683721,24.8529197692417,4.63534344724471,0.0341785612244219,1
"1868","ECB_01868",46.0879659197256,3.50981338570855,88.6661184537426,25.2623455180774,4.65891668928614,0.0203291234958787,1
"1869","ECB_01869",74.1242149523156,5.65683252754777,142.591597377083,25.206968154473,4.65575069894078,0.00438793021942279,1
