t3_1,1.905145834,t3_1,2.618229569,t3_1,2.531627705,t3_1,4.43874465,t3_1,8.307065372,t3_1,11.24057772,t3_1,3.612417308,t3_1,2.982957601
t4_1,2.672390172,t5_1,1.920889194,t6_1,1.128379411,t8_1,0.207752597,t24_1,0.105679746,t48_1,0.115828224,t168_1,0.720920669,t336_1,1.101616232
t3_2,0.453664961,t3_2,0.616459613,t3_2,0.599568706,t3_2,1.079794599,t3_2,2.21840929,t3_2,3.153486365,t3_2,0.894385841,t3_2,0.708866712
t4_2,0.594877605,t5_2,0.247137739,t6_2,0.615008685,t8_2,0.391516471,t24_2,0.241509635,t48_2,0.208840888,t168_2,0.238322395,t336_2,0.448699544
t3_3,0.723176414,t3_3,0.981557371,t3_3,0.960015262,t3_3,1.656957688,t3_3,3.433273333,t3_3,4.695638083,t3_3,1.40285378,t3_3,1.111220246
t4_3,1.079683338,t5_3,1.432407217,t6_3,1.042339965,t8_3,1.804126561,t24_3,0.68550064,t48_3,0.248750594,t168_3,1.38826327,t336_3,0.907053834
