"","id","baseMean","baseMeanA","baseMeanB","foldChange","log2FoldChange","pval","padj"
"67","ECB_00067",93.1638109970335,54.3453744242109,131.982247569856,2.42858291010427,1.28011473979152,0.00657057393244863,1
"100","ECB_00100",42.9339048214109,21.4656447845186,64.4021648583032,3.00024366865286,1.58507967581494,0.0260455659523785,1
"131","ECB_00131",23.4071117324107,12.4928540224462,34.3213694423752,2.7472801155532,1.45800401660833,0.0371528165756473,1
"267","ECB_00267",155.290794432652,91.3870359770169,219.194552888287,2.39853006003404,1.26215052050262,0.0228384154687664,1
"268","ECB_00268",207.232552701504,137.67492538368,276.790180019327,2.01046181247568,1.00752693326576,0.0298398649523385,1
"270","ECB_00270",205.579864495967,115.37414640541,295.785582586525,2.5637076572352,1.35823175903033,0.00324231459405768,1
"315","ECB_00315",267.667727093152,329.556680741154,205.77877344515,0.624410869117766,-0.679432444365549,0.0474991006275924,1
"316","ECB_00316",103.65942761529,141.651606358316,65.6672488722639,0.463582804039334,-1.10910104232057,0.00740489553164377,1
"317","ECB_00317",171.679601772765,230.157027338827,113.202176206703,0.491847576915614,-1.02371679984692,0.0138576219277965,1
"318","ECB_00318",100.557980327547,134.977632372564,66.1383282825306,0.489994728163377,-1.02916186748292,0.0252464887696001,1
"450","ECB_00450",3.04101415425676,0.734756620295142,5.34727168821838,7.27760940224051,2.86346462213691,0.0306063810686044,1
"692","ECB_00692",1352.27712349616,2121.79933594028,582.754911052044,0.274651283550239,-1.86432706075083,0.00658745089147502,1
"693","ECB_00693",512.412486442602,778.353438821833,246.471534063371,0.316657602793465,-1.65900437666619,0.0022026535823962,1
"694","ECB_00694",72.8973297881194,110.228776035543,35.5658835406956,0.322655161563505,-1.63193499020948,0.0171771596452255,1
"764","ECB_00764",281.274949716357,143.597907162172,418.951992270542,2.91753550278,1.54475021184453,0.0150581769579429,1
"781","ECB_00781",939.985805387929,1250.24458542827,629.727025347589,0.503683065447451,-0.989411868568029,0.0217293625719651,1
"796","ECB_00796",208.066611987851,270.055786092849,146.077437882854,0.540915786313241,-0.886524092564212,0.0410141070817813,1
"797","ECB_00797",270.375542376954,355.667963222692,185.083121531215,0.520381762400484,-0.942357693468539,0.0461190895516431,1
"803","ECB_00803",132.702801687276,193.861221156372,71.5443822181796,0.36904947668967,-1.43811385044494,0.0155074461880397,1
"907","ECB_00907",5937.23294690722,7838.31877713003,4036.14711668441,0.514925104661567,-0.957565485874859,0.0265688674233342,1
"1180","ECB_01180",191.862469527224,270.909377387431,112.815561667016,0.416432840955803,-1.26384424715351,0.00722164869856034,1
"1215","ECB_01215",6237.90302304921,9452.42867067512,3023.3773754233,0.319851911160453,-1.64452399129102,0.00928434553320995,1
"1245","ECB_01245",436.547358987658,275.659835685639,597.434882289677,2.16729027935353,1.11589239594994,0.0418608446890214,1
"1275","ECB_01275",289.453249794379,165.928734526082,412.977765062676,2.48888636583774,1.31550036322985,0.0120262329471602,1
"1276","ECB_01276",358.849222861995,189.906725162709,527.791720561282,2.77921553388422,1.47467772284657,0.0170403191346306,1
"1352","ECB_01352",180.393328384999,255.86983358557,104.916823184429,0.410039830464586,-1.28616403778417,0.0343913132379675,1
"1547","ECB_01547",4.88855935182467,1.44675317449234,8.33036552915699,5.75797287058317,2.52556099147736,0.0311646850212841,1
"1568","ECB_01568",4.77575456780072,0.349929467170465,9.20157966843098,26.2955267609644,4.71674549255477,0.00470272012298404,1
"1592","ECB_01592",107.919498443951,151.356209655626,64.4827872322757,0.426033311609682,-1.2309618554804,0.0140599302401917,1
"1632","ECB_01632",480.899461989762,697.873257997642,263.925665981882,0.378185670474243,-1.40283339454892,0.0204233411062567,1
"1691","ECB_01691",43.8538868473446,23.8188426982853,63.888930996404,2.68228527328926,1.42346268260897,0.0451205389464236,1
"1774","ECB_01774",70.6740495163083,36.5738625381162,104.7742364945,2.86472987055463,1.5183991065966,0.0318123117469564,1
"1883","ECB_01883",38.6827661337305,18.8750325968939,58.4904996705671,3.09882906799284,1.63172317778303,0.0334143238997552,1
"1921","ECB_01921",757.579800641825,999.0279116075,516.131689676151,0.516633903496913,-0.952785773146664,0.0331660393808474,1
"1922","ECB_01922",1637.65537908522,2415.09035533787,860.22040283256,0.356185598162523,-1.48929891050722,0.0167312935547184,1
"1924","ECB_01924",1356.24028109346,1829.66040441521,882.820157771708,0.482504925854736,-1.05138442407157,0.0338280267520261,1
"1933","ECB_01933",25.8353405462021,10.6918558963769,40.9788251960272,3.83271394537906,1.93836632660615,0.0147283158413952,1
"2111","ECB_02111",188.358164521828,127.837933399923,248.878395643733,1.94682743239561,0.961125008628925,0.0186978279423734,1
"2133","ECB_02133",66.5019783454828,94.7576086185231,38.2463480724424,0.403622976877934,-1.30891979040267,0.0272786344635669,1
"2137","ECB_02137",240.085136600253,156.784255645031,323.386017555476,2.06261793459442,1.04447661089312,0.0229424021066177,1
"2264","ECB_02264",136.885503962512,99.8147427465901,173.956265178434,1.74279129907768,0.801399815698275,0.0437398304480824,1
"2319","ECB_02319",8.4168926281392,3.65102303537777,13.1827622209006,3.61070365570471,1.85228001763094,0.00980673246121253,1
"2322","ECB_02322",1016.15556298691,1304.97881495342,727.332311020394,0.557351814976673,-0.843339813111369,0.0193250968668986,1
"2467","ECB_02467",882.396857470979,663.454735002358,1101.3389799396,1.66000620967109,0.731188638346251,0.0427746506698475,1
"2518","ECB_02518",58.8980569113641,79.5076361193357,38.2884777033924,0.481569816085639,-1.05418312543973,0.0201530633915036,1
"2601","ECB_02601",2588.53436000769,3457.23894671309,1719.82977330228,0.497457595442567,-1.0073545430041,0.00473033215934898,1
"2602","ECB_02602",1735.3269750646,2131.47206079927,1339.18188932992,0.628289675459197,-0.670498222086809,0.0496700853077819,1
"2608","ECB_02608",2361.05325824507,3121.26583251176,1600.84068397837,0.512881878660792,-0.963301496526043,0.0152096480980222,1
"2609","ECB_02609",1937.03424901683,2349.44320260152,1524.62529543213,0.648930475843778,-0.623864173717223,0.0465197391325899,1
"2821","ECB_02821",17.2019342553229,8.52352259124615,25.8803459193996,3.03634391090596,1.60233520658303,0.0215960085785808,1
"2826","ECB_02826",397.281935433515,217.592522817709,576.971348049321,2.65161385408765,1.40687069575424,0.0280035867326406,1
"2925","ECB_02925",167.002648716335,90.6656158515831,243.339681581086,2.68392465319406,1.42434417079701,0.00728245257127458,1
"3029","ECB_03029",5299.07649210807,2565.27173520446,8032.88124901168,3.13139584347832,1.64680589280302,0.0130915589837244,1
"3048","ECB_03048",504.39161581992,270.643528682859,738.139702956981,2.72735027713127,1.44749999934665,0.00363234837380218,1
"3132","ECB_03132",127.803236769692,75.5371058131305,180.069367726254,2.38385315121449,1.25329536644611,0.03628866459923,1
"3216","ECB_03216",77.5051706116518,122.219319687187,32.7910215361161,0.268296547714736,-1.89809960393736,0.000442962519746083,1
"3248","ECB_03248",164.958782448813,95.2099071365786,234.707657761047,2.4651600323941,1.3016813060138,0.0121310831989485,1
"3261","ECB_03261",194.010468683344,321.606216500247,66.4147208664411,0.206509443720253,-2.27572033698672,0.000869275228615406,1
