"","id","baseMean","baseMeanA","baseMeanB","foldChange","log2FoldChange","pval","padj"
"2","ECB_00002",1165.85735007384,1935.25506266257,396.459637485122,0.204861697630525,-2.28727782163602,0.0137960659989637,0.0576709899739598
"3","ECB_00003",493.412252730782,847.667321855966,139.157183605599,0.164164855737171,-2.60678278555776,0.0152222919845354,0.0622978408507802
"4","ECB_00004",460.70212058834,848.894318438413,72.5099227382682,0.0854169019197279,-3.54933461755093,0.00254768484619941,0.0152509200599838
"5","ECB_00005",40.3640522396889,63.3235928209691,17.4045116584087,0.274850350131197,-1.86328177766479,0.021182183061968,0.0803456392536263
"8","ECB_00008",769.462390585263,1132.60752487045,406.317256300074,0.35874497332741,-1.47896947775109,0.0110664824601426,0.048841277986006
"9","ECB_00009",110.983626831664,54.169554906981,167.797698756348,3.09763849905149,1.63116878839583,0.0411955246635454,0.132494925082918
"11","ECB_00011",8.72711999222481,1.74065072314057,15.7135892613091,9.02742236130969,3.17431410759317,0.0180113522841366,0.0712237233571607
"15","ECB_00015",85.3864378717242,132.857276177317,37.9155995661312,0.285385946912891,-1.80901380008157,0.0206590347708135,0.0788865697768331
"25","ECB_00025",4.44322662964204,0,8.88645325928408,Inf,Inf,0.00199172671114374,0.0126200929328903
"27","ECB_00027",925.87316037394,1402.36281903725,449.383501710626,0.320447387516403,-1.64184058671712,0.00185419901196877,0.0119941768923472
"30","ECB_00030",931.517494194597,1495.77233720819,367.262651181007,0.245533790166552,-2.02600651413082,0.00186630158625032,0.0120243766635816
"31","ECB_00031",197.602119297005,324.99996265428,70.2042759397304,0.216013181559686,-2.21080874365347,0.00231377717877193,0.0141837486461068
"32","ECB_00032",28.834776608731,43.6504814741095,14.0190717433525,0.32116648591076,-1.63860674105137,0.0356440111949605,0.118649112533763
"33","ECB_00033",146.867695388453,257.207083127598,36.5283076493079,0.142019057971225,-2.81584355251174,6.35055360959147e-06,0.000116132064742487
"37","ECB_00037",651.767873546469,1256.86424400377,46.6715030891689,0.0371332889067604,-4.75114308898178,0.0025519511665217,0.0152553880768346
"41","ECB_00041",11.3951033375673,1.57038711343961,21.219819561695,13.5124768791673,3.75622024429304,0.00286168108750285,0.0168512579255942
"42","ECB_00042",16.5890121055024,0.670475503652331,32.5075487073525,48.4843197555641,5.59944633768121,3.06385809372726e-05,0.000429733364990742
"43","ECB_00043",100.446669996598,18.5278180688516,182.365521924345,9.8427953710822,3.29906810166947,9.15511420061412e-06,0.00015560103900181
"52","ECB_00052",51.0987524578129,23.7331188366707,78.4643860789551,3.30611356303148,1.72513628119661,0.0225136109250018,0.0844065655267801
"53","ECB_00053",28.9067506999097,44.2286098729896,13.5848915268297,0.30715167322331,-1.70297685241445,0.0351129804922699,0.117695017365428
"57","ECB_00057",445.471285581409,670.173679886293,220.768891276525,0.329420414293176,-1.60199813275889,0.00738366481448431,0.0357550874927095
"58","ECB_00058",448.802023826263,693.09872944947,204.505318203056,0.295059433113512,-1.76092251254184,0.00290826647021737,0.0170791692166966
"61","ECB_00061",75.699147448453,112.276804745523,39.1214901513835,0.348437865149913,-1.52102668307556,0.0457571380431423,0.143495974152662
"62","ECB_00062",48.4405001274005,25.496365232998,71.384635021803,2.79979653450427,1.48532198812475,0.0408856533530053,0.13184406371423
"64","ECB_00064",42.5312867918064,6.43241325095624,78.6301603326566,12.2240529743588,3.61165079547438,7.29563890663601e-06,0.000128533735859189
"65","ECB_00065",54.3211027479126,2.94582233709936,105.696383158726,35.8800942703154,5.16511177564448,5.26812779854824e-10,3.21578392660677e-08
"66","ECB_00066",188.180957209861,21.0476864122855,355.314228007437,16.8813911917674,4.07736189601543,1.99313331038137e-09,1.00444648455731e-07
"67","ECB_00067",220.203137777245,35.0340291058693,405.372246448621,11.5708143423535,3.53241849834155,0.000968457907065462,0.00727976960581055
"73","ECB_00073",551.841054459316,1023.44536421774,80.2367447008923,0.0783986595730203,-3.67302720181037,4.15876470364719e-08,1.59505187837229e-06
"74","ECB_00074",411.108575133313,722.303826000336,99.9133242662898,0.138325896485343,-2.85385682101975,0.000342301885203505,0.00309715317426303
"75","ECB_00075",389.302448498239,656.161305169775,122.443591826703,0.186605931898135,-2.4219332470471,0.000577331106180874,0.00474791843299413
