"gene_id","t3","t4","t5","t6","t8","t24","t48","t168","t336"
"ECB_00001",0.0768213084158471,0.0347878776899102,1.50399748761465,0.0251109479731178,0.0535568859227327,0.106874441465558,0.0148387230205371,0.107132376934375,0.0735701007011998
"ECB_00002",0.346542866617412,0.19628849303703,0.488176173058503,0.269365725143554,0.564839263963921,0.0230119275719105,0.00757364310080966,0.0511109719617508,0.0658994081498959
"ECB_00003",0.33442922505556,0.157260096677974,0.0786577970135881,0.15273622444647,0.447865305667719,0.0101721212630447,0.012973360955709,0.044975389436867,0.0295068642092022
"ECB_00004",0.370021003048089,0.194914294020107,0.113395902858066,0.203824378453967,0.453274605775453,0.0247099730178469,0.0551046102780187,0.0132630638418174,0.0221947961016208
"ECB_00007",0.0910401005513912,0.0922152941799973,0.151961383831766,0.143130251134939,0.532364130434528,0,0,0.384838701673588,0.188501506647021
"ECB_00010",0.414788910162116,0.165116748053687,0.240941315528423,0.270492325769303,0.368066926465161,0.866085649937662,0.23154279183222,0.311943117977371,0.270879222369299
"ECB_00013",0.135418140723723,0.168408180949692,0,0.0818318544310142,0,0,1.73205080756888,0.352373246162396,0.414007444057922
"ECB_00014",0.175193909455687,0.069597893253363,0.0274632264046194,0.0894816635323806,0.086470459599697,0.139468747654055,0.0110829045456044,0.608389753907946,0.0330026790814963
"ECB_00015",0.167749509828271,0.0606389344925298,0.218506050133235,0.139318023236356,0.403122116976808,0.0849649286646382,0.0963101067872839,0.254363966534642,0.0823763749211601
"ECB_00016",0.672111737753971,0.481515143598264,0.541661635406452,0.339763294988848,0.534097481634573,0.0348857508233533,0.2629508012371,0.416423002871575,0.178510395723662
"ECB_00024",0.309002670216987,0.295460351273192,0.401653073634928,0.823525630772281,0.71676162169622,0.237103195552722,0.446790407078819,0.293122794991619,0.0882653670465614
"ECB_00026",0.298925501132013,0.417675612195851,0.361095166643052,0.150858943403889,0.0415437789015642,0.212696144591419,0,0,0.389534520317658
"ECB_00028",0.157277993578448,0.0125605267388751,0.0659459394106271,0.0881886065191996,0.0297874720991865,0,0,0.617548524226776,0.33585523211834
"ECB_00029",0.539059674988612,0.0822596310035296,0.829166599005286,0.0467226019535852,0.0712745685470054,0.0454985410038217,0.0649632741837362,0.0457538588094584,0.102137523944152
